,day,icon,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,Trip Seconds,Trip Miles,Fare,Trip Total
225,2013-06-07,partly cloudy,9,0.0,0.0,55.51888888888888,55.51888888888888,3.038888888888889,553.3333333333334,1.16,8.627777777777776,9.6
226,2013-06-08,clear,6,0.0,0.0,59.76333333333334,59.76333333333334,0.295,690.0,3.8666666666666667,13.683333333333335,15.644999999999998
227,2013-06-08,partly cloudy,4,0.0,0.0,66.4,66.4,0.7225,615.0,1.225,9.55,10.7875
228,2013-06-09,partly cloudy,3,0.0,0.0,58.169999999999995,58.169999999999995,0.5133333333333333,680.0,5.733333333333333,14.716666666666667,20.716666666666665
229,2013-06-10,partly cloudy,3,0.0007999999999999999,0.07333333333333333,67.38666666666666,67.94,0.7599999999999999,1160.0,0.7333333333333334,16.383333333333333,19.599999999999998
230,2013-06-10,rain,1,0.0088,0.62,64.63,65.06,0.05,1380.0,0.0,22.25,25.25
231,2013-06-11,clear,2,0.0,0.0,65.86,66.175,1.21,570.0,0.0,14.149999999999999,20.675
232,2013-06-11,partly cloudy,1,0.0,0.0,60.53,60.67,0.22,780.0,3.2,10.85,12.85
233,2013-06-12,clear,2,0.0,0.0,68.875,69.455,0.445,2100.0,0.35,27.15,33.3
234,2013-06-12,cloudy,1,0.0,0.0,69.29,69.78,0.5,1020.0,0.0,10.05,10.05
235,2013-06-12,partly cloudy,2,0.0,0.0,68.03,68.565,0.245,720.0,1.545,8.745000000000001,8.745000000000001
236,2013-06-13,clear,4,0.0,0.0,67.39999999999999,67.39999999999999,6.43,450.0,0.7000000000000001,6.699999999999999,7.449999999999999
237,2013-06-13,partly cloudy,2,0.0,0.0,60.68,60.68,5.535,1650.0,9.3,22.15,27.875
238,2013-06-14,clear,2,0.0,0.0,57.905,57.905,3.7699999999999996,1050.0,1.95,9.95,12.7
239,2013-06-15,partly cloudy,1,0.0,0.0,58.73,58.73,0.15,660.0,2.2,8.44,8.44
240,2013-06-15,rain,1,0.0148,0.8,69.99,70.63,3.89,540.0,0.0,7.65,9.65
241,2013-06-16,cloudy,1,0.0,0.0,70.12,70.58,3.38,360.0,0.1,6.65,6.65
242,2013-06-16,partly cloudy,2,0.0,0.0,72.11,72.69,3.2249999999999996,720.0,0.5,8.95,10.775
243,2013-06-17,clear,2,0.0,0.0,65.34,65.34,0.24,1020.0,2.0,11.25,11.25
244,2013-06-17,partly cloudy,3,0.0,0.0,77.54333333333334,77.58,1.7666666666666666,500.0,1.2,6.983333333333333,7.983333333333333
245,2013-06-18,cloudy,2,0.0,0.0,57.394999999999996,57.394999999999996,5.33,270.0,0.15,5.15,5.15
246,2013-06-18,partly cloudy,1,0.0,0.0,57.06,57.06,4.1,840.0,0.0,8.25,8.25
247,2013-06-19,clear,4,0.0,0.0,66.83,66.83,2.27,1410.0,7.425,19.4975,25.0
248,2013-06-20,partly cloudy,4,0.0,0.0,64.285,64.285,0.6675000000000001,510.0,0.25,6.749999999999999,6.749999999999999
249,2013-06-21,clear,1,0.0,0.0,71.8,72.01,2.6,900.0,2.2,9.85,9.85
250,2013-06-21,partly cloudy,4,0.0,0.0,76.82249999999999,77.295,4.355,345.0,0.15,5.3,5.8
251,2013-06-22,cloudy,1,0.0025,0.1,72.08,72.93,0.55,1380.0,10.0,22.85,24.85
252,2013-06-22,partly cloudy,5,0.00026,0.028000000000000004,74.098,75.048,1.7340000000000004,756.0,0.7339999999999999,14.729999999999999,16.387999999999998
253,2013-06-22,rain,1,0.0144,0.61,72.07,72.94,0.37,540.0,19.0,7.25,9.25
254,2013-06-23,clear,1,0.0,0.0,78.02,78.73,4.43,1440.0,0.0,35.65,45.15
255,2013-06-24,clear,1,0.0002,0.04,78.66,79.38,2.07,1380.0,18.2,36.45,46.14
256,2013-06-24,partly cloudy,1,0.0,0.0,72.38,73.22,4.48,480.0,1.0,6.45,6.45
257,2013-06-25,cloudy,1,0.0004,0.06,69.39,70.14,0.38,960.0,4.5,13.85,13.85
258,2013-06-25,rain,1,0.0102,0.62,73.87,74.98,1.48,420.0,0.0,7.65,7.65
259,2013-06-26,partly cloudy,1,0.0,0.0,72.6,73.21,1.45,660.0,0.0,9.65,9.65
260,2013-06-26,rain,3,0.08660000000000001,0.62,68.41000000000001,69.22000000000001,2.563333333333334,260.0,0.03333333333333333,5.116666666666666,5.116666666666666
261,2013-06-27,partly cloudy,4,0.0,0.0,77.49,79.59,1.4975,1110.0,0.2,12.125,12.375
262,2013-06-28,clear,3,0.0,0.0,77.60000000000001,78.39999999999999,4.236666666666667,580.0,0.9,7.583333333333333,9.416666666666666
263,2013-06-28,partly cloudy,1,0.0,0.0,78.53,78.66,5.37,480.0,0.0,6.65,7.65
264,2013-06-29,cloudy,4,0.00035,0.025,65.4225,65.84,3.71,885.0,2.6,11.8,13.175
265,2013-06-30,partly cloudy,7,0.0,0.0,66.45142857142856,66.45142857142856,4.878571428571428,1088.5714285714287,3.228571428571428,18.849999999999998,20.707142857142856
266,2013-07-01,clear,3,0.0,0.0,65.76,65.76,3.01,1480.0,0.4266666666666667,24.849999999999998,28.71666666666667
267,2013-07-01,partly cloudy,2,0.0,0.0,64.215,64.215,4.74,360.0,0.035,5.75,6.25
268,2013-07-02,cloudy,1,0.0,0.0,65.02,65.02,5.43,600.0,1.2,7.05,8.55
269,2013-07-02,partly cloudy,4,0.0,0.0,63.5075,63.5075,4.032500000000001,660.0,2.15,8.7,8.95
270,2013-07-03,cloudy,3,0.0006666666666666666,0.043333333333333335,61.82666666666666,61.903333333333336,1.8466666666666667,660.0,0.18333333333333335,9.516666666666667,9.85
271,2013-07-04,clear,1,0.0,0.0,71.98,72.3,1.29,480.0,0.0,7.85,9.85
272,2013-07-04,partly cloudy,3,0.0,0.0,69.03333333333333,69.31,1.2033333333333334,340.0,0.2333333333333333,5.783333333333334,6.95
273,2013-07-05,clear,6,0.0,0.0,67.21666666666667,67.44,0.4883333333333333,860.0,2.07,12.549999999999999,22.216666666666665
274,2013-07-06,partly cloudy,5,0.0,0.0,73.898,74.84,0.6880000000000001,456.0,0.6880000000000001,7.49,9.49
275,2013-07-07,partly cloudy,2,0.0,0.0,71.7,72.49000000000001,1.775,1080.0,0.0,19.75,21.75
276,2013-07-08,partly cloudy,6,0.0,0.0,77.385,78.49666666666666,2.643333333333333,570.0,1.3666666666666665,11.016666666666667,13.066666666666668
277,2013-07-09,partly cloudy,2,0.0,0.0,80.22,84.965,2.575,750.0,4.0,12.45,13.45
278,2013-07-10,clear,2,0.0,0.0,77.64500000000001,79.32499999999999,1.94,1140.0,0.0,14.45,14.45
279,2013-07-10,partly cloudy,4,0.0,0.0,79.965,83.43499999999999,3.1725000000000003,975.0,4.4750000000000005,14.05,14.8
280,2013-07-11,clear,6,0.0,0.0,73.92166666666667,73.97833333333334,3.106666666666667,510.0,2.35,10.183333333333334,11.516666666666666
281,2013-07-12,clear,6,0.0,0.0,66.83166666666666,66.83166666666666,0.6966666666666668,460.0,0.5666666666666667,6.95,7.783333333333334
282,2013-07-13,clear,5,0.0,0.0,76.16,76.188,2.2039999999999997,636.0,0.542,9.69,10.79
283,2013-07-13,partly cloudy,1,0.0,0.0,80.96,81.23,2.37,180.0,0.0,4.05,4.05
284,2013-07-14,clear,6,0.0,0.0,73.65666666666667,74.69833333333332,1.6349999999999998,840.0,1.9833333333333334,12.416666666666666,13.775
285,2013-07-15,clear,3,0.0,0.0,78.40666666666665,81.40666666666667,0.38999999999999996,180.0,0.4666666666666666,4.58,7.580000000000001
286,2013-07-15,partly cloudy,2,0.0,0.0,87.095,94.83500000000001,0.585,1740.0,0.05,25.05,26.55
287,2013-07-16,partly cloudy,1,0.0,0.0,77.95,79.38,1.58,2160.0,1.0,34.45,47.45
288,2013-07-17,clear,6,0.0,0.0,79.85333333333334,83.08166666666668,1.16,300.0,0.6333333333333333,5.616666666666667,6.116666666666667
289,2013-07-18,clear,7,0.0,0.0,81.6942857142857,86.0957142857143,1.1742857142857142,2151.4285714285716,2.0642857142857145,26.53571428571428,27.607142857142854
290,2013-07-18,partly cloudy,1,0.0,0.0,92.4,100.3,3.41,300.0,0.0,5.65,5.65
291,2013-07-19,clear,5,0.0,0.0,87.588,94.22200000000001,6.168000000000001,756.0,0.34,9.872,10.472
292,2013-07-20,clear,2,0.0,0.0,75.04,75.735,1.705,240.0,0.0,6.75,7.775
293,2013-07-20,partly cloudy,5,0.0,0.0,80.102,82.078,1.832,516.0,1.2399999999999998,7.93,8.53
294,2013-07-21,clear,1,0.0,0.0,68.51,69.07,0.49,480.0,0.0,7.05,8.05
295,2013-07-21,partly cloudy,3,0.0,0.0,73.68333333333332,74.63333333333333,0.9700000000000001,1540.0,1.933333333333333,26.383333333333336,29.05
296,2013-07-22,partly cloudy,4,0.0,0.0,73.73750000000001,75.125,1.35,825.0,0.325,14.2,18.7875
297,2013-07-23,partly cloudy,1,0.0,0.0,71.4,71.81,2.51,1080.0,8.1,19.05,19.05
298,2013-07-23,rain,1,0.0098,0.58,73.11,73.38,2.96,420.0,0.0,6.65,7.65
299,2013-07-24,partly cloudy,2,0.0,0.0,65.19,65.19,3.9,450.0,0.6499999999999999,6.35,8.6
300,2013-07-25,clear,1,0.0,0.0,69.58,69.58,0.36,2880.0,0.8,14.65,20.55
301,2013-07-25,partly cloudy,1,0.0,0.0,75.95,75.95,0.4,780.0,0.2,12.05,15.65
302,2013-07-26,cloudy,3,0.003766666666666667,0.32666666666666666,68.8,68.94,4.966666666666667,1640.0,0.06999999999999999,20.916666666666668,25.400000000000002
303,2013-07-26,partly cloudy,5,4e-05,0.01,68.64599999999999,68.64599999999999,2.122,1308.0,0.34,19.21,22.92
304,2013-07-27,clear,2,0.0,0.0,62.01,62.01,1.3199999999999998,450.0,0.09,6.95,8.45
305,2013-07-27,cloudy,1,0.0,0.0,60.3,60.3,3.05,360.0,0.0,6.05,8.05
306,2013-07-27,partly cloudy,3,0.0,0.0,61.593333333333334,61.593333333333334,3.3333333333333335,860.0,3.266666666666667,11.583333333333334,12.25
307,2013-07-28,partly cloudy,2,0.0,0.0,60.135,60.135,3.745,1290.0,0.4,13.65,15.4
308,2013-07-29,clear,1,0.0,0.0,62.02,62.02,2.64,360.0,0.8,5.65,5.65
309,2013-07-29,partly cloudy,2,0.0,0.0,64.41499999999999,64.41499999999999,1.52,1560.0,12.4,18.45,19.95
310,2013-07-30,cloudy,1,0.0,0.0,71.81,71.81,2.27,540.0,3.2,10.05,11.05
311,2013-07-30,partly cloudy,2,0.0,0.0,60.72,60.72,0.33,150.0,0.035,4.35,6.35
312,2013-07-31,cloudy,1,0.0003,0.05,67.59,67.97,1.02,300.0,0.8,5.45,5.45
313,2013-07-31,rain,1,0.0045,0.63,66.31,67.02,0.18,420.0,1.3,6.45,7.45
314,2013-08-01,clear,2,0.0,0.0,63.449999999999996,63.745000000000005,1.225,780.0,0.1,10.15,10.65
315,2013-08-01,partly cloudy,2,0.0,0.0,77.695,77.695,4.4399999999999995,630.0,0.01,10.05,11.8
316,2013-08-02,partly cloudy,3,0.0028333333333333335,0.17666666666666667,73.07666666666667,73.90333333333332,3.85,660.0,1.3666666666666665,10.583333333333334,11.583333333333334
317,2013-08-02,rain,3,0.0231,0.62,64.21,64.49000000000001,1.3566666666666667,400.0,1.2,6.583333333333333,6.833333333333333
318,2013-08-03,clear,1,0.0,0.0,66.91,67.04,2.28,1680.0,6.6,19.45,21.45
319,2013-08-03,partly cloudy,5,0.0,0.0,72.576,72.63199999999999,2.8419999999999996,720.0,0.8400000000000001,14.169999999999998,16.7
320,2013-08-04,clear,2,0.0,0.0,64.32,64.415,1.34,390.0,0.75,7.25,8.25
321,2013-08-04,partly cloudy,3,0.0,0.0,65.34666666666668,65.38333333333334,1.2,900.0,0.16666666666666666,11.583333333333334,11.916666666666666
322,2013-08-05,partly cloudy,6,0.0002833333333333333,0.043333333333333335,66.09833333333334,66.15166666666669,2.6683333333333334,930.0,2.6166666666666667,15.283333333333333,17.916666666666668
323,2013-08-06,partly cloudy,3,0.00016666666666666666,0.04666666666666667,71.55666666666666,72.32000000000001,2.5399999999999996,280.0,1.0,5.583333333333333,6.583333333333333
324,2013-08-07,clear,1,0.0,0.0,73.54,74.7,2.41,660.0,0.0,11.25,11.25
325,2013-08-07,partly cloudy,1,0.0,0.0,75.67,76.98,4.1,540.0,5.4,13.25,15.25
326,2013-08-08,clear,1,0.0,0.0,67.43,67.8,1.39,1020.0,0.3,15.25,16.25
327,2013-08-08,partly cloudy,3,0.0,0.0,73.09333333333335,73.12666666666667,5.163333333333333,780.0,5.366666666666667,16.45,17.616666666666667
328,2013-08-09,clear,5,0.0,0.0,64.316,64.316,0.142,1080.0,1.4,13.809999999999999,16.73
329,2013-08-09,partly cloudy,6,0.0,0.0,74.64666666666666,74.82,1.5833333333333333,520.0,0.28,7.283333333333334,8.208333333333334
330,2013-08-10,partly cloudy,4,0.0,0.0,73.12,73.5,1.1849999999999998,930.0,1.9,17.35,18.8625
331,2013-08-11,clear,1,0.0,0.0,62.71,62.71,0.0,600.0,0.0,9.25,9.25
332,2013-08-11,partly cloudy,1,0.0,0.0,76.95,76.95,0.99,300.0,0.0,6.45,6.45
333,2013-08-12,partly cloudy,2,0.0,0.0,71.63499999999999,72.08500000000001,1.9449999999999998,960.0,2.8,10.15,11.65
334,2013-08-13,partly cloudy,4,0.0,0.0,64.26499999999999,64.26499999999999,5.2675,975.0,0.35,14.5,15.0
335,2013-08-14,partly cloudy,7,0.0,0.0,64.21000000000001,64.21000000000001,2.5185714285714282,480.0,0.39571428571428574,7.364285714285714,8.364285714285714
336,2013-08-15,clear,2,0.0,0.0,57.085,57.085,0.8200000000000001,720.0,1.2,8.65,9.65
337,2013-08-15,partly cloudy,1,0.0,0.0,56.62,56.62,0.99,780.0,0.0,7.45,8.95
338,2013-08-16,clear,2,0.0,0.0,60.25,60.25,0.16499999999999998,390.0,0.0,6.25,6.25
339,2013-08-16,partly cloudy,3,0.0,0.0,72.45666666666666,72.45666666666666,1.2133333333333332,460.0,0.6566666666666666,6.8500000000000005,8.016666666666667
340,2013-08-17,clear,5,0.0,0.0,62.358000000000004,62.358000000000004,0.154,600.0,0.6119999999999999,9.41,11.81
341,2013-08-18,clear,6,0.0,0.0,65.21166666666666,65.33999999999999,0.13,500.0,1.6666666666666667,9.283333333333333,10.450000000000001
342,2013-08-19,partly cloudy,2,0.0,0.0,80.565,81.49000000000001,1.48,720.0,0.1,7.35,7.35
343,2013-08-20,clear,3,0.0,0.0,68.95333333333333,69.32000000000001,0.5933333333333334,480.0,6.966666666666666,7.050000000000001,8.05
344,2013-08-20,partly cloudy,1,0.0,0.0,76.34,76.94,2.44,240.0,0.8,5.25,5.25
345,2013-08-21,clear,4,0.0,0.0,76.4675,78.0175,2.75,495.0,0.35,6.8999999999999995,7.2749999999999995
346,2013-08-21,partly cloudy,2,0.0,0.0,86.44999999999999,89.13499999999999,4.29,630.0,0.06,11.450000000000001,12.450000000000001
347,2013-08-22,partly cloudy,2,0.00255,0.16,72.485,73.34,3.065,570.0,0.4,8.65,8.65
348,2013-08-22,rain,3,0.04053333333333333,0.6766666666666666,71.33333333333333,72.30666666666666,3.8166666666666664,220.0,0.39999999999999997,5.116666666666667,5.783333333333334
349,2013-08-23,clear,2,0.0,0.0,75.555,75.72999999999999,3.785,450.0,0.0,10.45,13.125
350,2013-08-24,clear,3,0.0,0.0,69.39999999999999,69.69,0.8966666666666666,860.0,0.25,11.450000000000001,12.283333333333333
351,2013-08-25,clear,1,0.0,0.0,68.02,68.02,1.66,300.0,0.9,5.45,5.45
352,2013-08-25,partly cloudy,2,0.0,0.0,72.815,72.815,2.285,990.0,9.5,12.350000000000001,12.350000000000001
353,2013-08-26,partly cloudy,2,0.0,0.0,81.7,84.755,3.325,990.0,0.85,22.15,23.15
354,2013-08-27,partly cloudy,4,0.0,0.0,81.805,85.4575,3.1625,315.0,0.38,5.6,5.85
355,2013-08-28,cloudy,2,0.0,0.0,77.36,78.55,3.0949999999999998,960.0,8.9,24.345,31.0
356,2013-08-28,partly cloudy,8,0.0,0.0,76.59749999999998,77.99375,2.5387499999999994,817.5,0.9375,13.075,15.075
357,2013-08-29,partly cloudy,6,0.0,0.0,72.375,73.76833333333333,0.59,740.0,4.37,13.748333333333335,14.748333333333335
358,2013-08-30,clear,9,0.0,0.0,76.4588888888889,79.50222222222222,1.757777777777778,746.6666666666666,1.0333333333333334,13.316666666666666,14.149999999999999
359,2013-08-31,partly cloudy,1,0.0,0.0,71.65,72.41,3.67,1500.0,10.3,23.85,25.85
360,2013-08-31,rain,2,0.00885,0.345,71.765,72.72999999999999,0.66,660.0,0.55,20.55,26.375
361,2013-09-01,partly cloudy,3,0.0,0.0,68.69,69.49,0.37333333333333335,700.0,0.9333333333333332,11.983333333333334,13.983333333333334
362,2013-09-02,clear,1,0.0,0.0,67.58,68.02,2.43,420.0,0.0,6.85,9.35
363,2013-09-02,partly cloudy,2,0.0,0.0,74.07,74.535,3.055,360.0,0.04,12.75,16.875
364,2013-09-03,clear,2,0.0,0.0,63.83,63.83,1.335,810.0,0.0,11.35,12.675
365,2013-09-03,partly cloudy,2,0.0,0.0,63.295,63.295,1.165,450.0,0.0,9.25,9.75
366,2013-09-04,clear,4,0.0,0.0,66.15,66.15,1.6375,375.0,0.8,6.45,6.45
367,2013-09-04,partly cloudy,1,0.0,0.0,78.95,78.95,3.34,360.0,0.0,6.05,6.05
368,2013-09-05,partly cloudy,3,0.0,0.0,69.11666666666667,69.49000000000001,2.83,540.0,1.3,8.316666666666666,8.65
369,2013-09-06,clear,2,0.0,0.0,60.54,60.54,0.935,660.0,8.3,19.55,25.7
370,2013-09-06,partly cloudy,5,0.0,0.0,70.386,70.386,2.4419999999999997,732.0,0.33999999999999997,11.77,12.87
371,2013-09-07,clear,1,0.0,0.0,67.62,68.08,0.84,540.0,0.0,6.65,6.65
372,2013-09-07,partly cloudy,4,0.0,0.0,81.2475,82.3525,4.425,795.0,0.725,14.2,15.45
373,2013-09-08,cloudy,3,0.0,0.0,71.78333333333335,72.68,4.476666666666667,580.0,0.06666666666666667,8.85,10.183333333333334
374,2013-09-08,partly cloudy,5,0.0,0.0,72.248,73.136,4.99,384.0,0.62,6.45,7.45
375,2013-09-09,clear,4,0.0,0.0,77.625,80.7625,3.155,615.0,0.2,8.8,9.3
376,2013-09-09,partly cloudy,2,0.0,0.0,71.815,72.66,2.27,420.0,0.4,6.75,6.75
377,2013-09-10,clear,4,0.0,0.0,81.225,82.2575,3.16,540.0,0.0275,6.949999999999999,8.2
378,2013-09-11,clear,1,0.0,0.0,78.09,78.68,3.1,360.0,0.0,5.65,7.0
379,2013-09-11,partly cloudy,7,0.0,0.0,80.62714285714287,82.25285714285714,1.4271428571428573,600.0,0.32857142857142857,10.45,12.62142857142857
380,2013-09-12,partly cloudy,5,0.0,0.0,72.746,73.324,0.604,936.0,3.2399999999999998,14.528,16.947999999999997
381,2013-09-13,clear,2,0.0,0.0,59.985,59.985,4.904999999999999,810.0,0.35,15.15,16.150000000000002
382,2013-09-13,partly cloudy,6,0.0,0.0,60.51333333333333,60.51333333333333,5.588333333333334,680.0,2.89,10.683333333333332,12.978333333333333
383,2013-09-14,clear,2,0.0,0.0,59.97,59.97,2.475,540.0,0.6100000000000001,7.75,7.75
384,2013-09-14,partly cloudy,2,0.0,0.0,58.125,58.125,1.22,450.0,0.035,7.949999999999999,8.95
385,2013-09-15,partly cloudy,3,0.0,0.0,59.63333333333333,59.63333333333333,1.6733333333333331,400.0,1.8333333333333333,7.849999999999999,8.966666666666667
386,2013-09-15,rain,6,0.043800000000000006,0.8666666666666666,58.02333333333333,58.02333333333333,0.4016666666666666,390.0,0.7166666666666667,6.683333333333334,8.183333333333332
387,2013-09-16,cloudy,4,0.0,0.0,56.475,56.475,4.484999999999999,660.0,4.15,12.247499999999999,16.8725
388,2013-09-16,partly cloudy,1,0.0,0.0,60.71,60.71,5.92,1260.0,1.51,30.85,32.35
389,2013-09-17,clear,1,0.0,0.0,52.7,52.7,2.05,660.0,1.6,8.05,12.05
390,2013-09-17,partly cloudy,3,0.0,0.0,58.61333333333332,58.61333333333332,2.89,380.0,1.5666666666666667,6.716666666666666,7.383333333333333
391,2013-09-18,cloudy,2,0.0,0.0,61.205,61.205,0.97,1710.0,0.0,20.650000000000002,26.5
392,2013-09-18,partly cloudy,3,0.0,0.0,64.55,64.55,2.033333333333333,1140.0,4.27,13.516666666666667,15.183333333333335
393,2013-09-19,partly cloudy,1,0.0,0.0,69.46,70.27,3.77,420.0,0.25,8.25,8.25
394,2013-09-19,rain,4,0.015024999999999998,0.5125,70.38499999999999,71.45750000000001,2.1849999999999996,660.0,2.55,9.85,9.85
395,2013-09-20,cloudy,5,0.0,0.0,70.086,70.76599999999999,4.154,576.0,3.44,10.688,11.488000000000001
396,2013-09-20,rain,1,0.0047,0.45,69.79,70.42,1.65,1080.0,0.3,14.65,14.65
397,2013-09-21,clear,4,0.0,0.0,57.17250000000001,57.17250000000001,1.9525,360.0,0.1075,6.1000000000000005,7.1000000000000005
398,2013-09-22,clear,6,0.0,0.0,51.81,51.81,0.9899999999999999,410.0,1.0833333333333333,7.216666666666668,8.466666666666667
399,2013-09-22,partly cloudy,1,0.0,0.0,63.89,63.89,2.06,120.0,0.3,3.65,5.65
400,2013-09-24,clear,5,0.0,0.0,53.272000000000006,53.272000000000006,2.654,804.0,25.624000000000002,11.85,13.839999999999998
401,2013-09-25,clear,6,0.0,0.0,56.995,56.995,1.4283333333333335,750.0,2.3333333333333335,9.616666666666667,12.128333333333332
402,2013-09-26,clear,6,0.0,0.0,61.004999999999995,61.004999999999995,0.9133333333333334,500.0,0.8383333333333334,7.9816666666666665,8.648333333333333
403,2013-09-27,clear,4,0.0,0.0,57.2825,57.2825,1.0025,1005.0,0.0,15.95,20.200000000000003
404,2013-09-27,partly cloudy,1,0.0,0.0,70.97,70.97,1.9,540.0,0.0,8.65,10.65
405,2013-09-28,clear,1,0.0,0.0,57.42,57.42,2.87,0.0,0.0,3.25,3.25
406,2013-09-28,partly cloudy,1,0.0,0.0,76.29,76.29,5.57,660.0,0.0,8.85,8.85
407,2013-09-29,partly cloudy,4,0.0,0.0,59.67999999999999,59.67999999999999,3.0725,555.0,1.6500000000000001,8.7,10.5125
408,2013-09-29,rain,2,0.04185,0.74,58.135000000000005,58.135000000000005,2.7249999999999996,1020.0,2.565,10.95,13.45
409,2013-09-30,clear,3,0.0,0.0,53.373333333333335,53.373333333333335,0.5666666666666667,1140.0,0.6,16.849999999999998,17.849999999999998
410,2013-09-30,partly cloudy,1,0.0,0.0,52.92,52.92,0.24,540.0,1.7,7.25,8.75
411,2013-10-01,clear,2,0.0,0.0,62.019999999999996,62.019999999999996,2.625,180.0,0.4,4.45,4.45
412,2013-10-01,cloudy,3,0.0,0.0,64.99,65.42333333333335,4.793333333333333,800.0,1.6666666666666663,10.65,12.316666666666668
413,2013-10-02,partly cloudy,3,0.0,0.0,64.75666666666667,64.93333333333334,1.09,1000.0,6.966666666666666,17.316666666666666,18.983333333333334
414,2013-10-03,cloudy,2,0.0,0.0,66.69999999999999,67.48,1.745,330.0,0.39999999999999997,6.15,7.15
415,2013-10-03,partly cloudy,2,0.0,0.0,62.805,62.805,0.535,780.0,1.6,12.95,15.45
416,2013-10-03,rain,1,0.0085,0.51,68.73,69.65,3.22,180.0,0.0,4.25,5.75
417,2013-10-04,cloudy,4,0.0,0.0,71.8775,72.675,0.7749999999999999,570.0,2.2,9.8,11.3375
418,2013-10-04,partly cloudy,3,0.0,0.0,66.62333333333333,67.14333333333333,1.6433333333333333,700.0,3.3333333333333335,10.583333333333334,10.583333333333334
419,2013-10-05,clear,4,0.0,0.0,66.4975,67.1525,0.8875,870.0,1.275,11.9975,12.2475
420,2013-10-05,partly cloudy,2,0.0,0.0,67.62,68.49000000000001,1.3599999999999999,930.0,2.4,10.65,12.15
421,2013-10-06,partly cloudy,1,0.0,0.0,53.05,53.05,1.44,1440.0,2.07,41.25,43.25
422,2013-10-07,clear,1,0.0,0.0,61.57,61.57,4.94,420.0,0.0,6.25,8.25
423,2013-10-07,cloudy,3,0.0,0.0,48.666666666666664,47.65,4.046666666666666,1120.0,0.8666666666666666,14.450000000000001,18.23333333333333
424,2013-10-07,partly cloudy,2,0.0,0.0,50.33,49.644999999999996,4.185,270.0,0.0,5.25,5.25
425,2013-10-08,clear,4,0.0,0.0,58.78,58.78,1.7774999999999999,435.0,1.4,7.1,8.35
426,2013-10-09,clear,7,0.0,0.0,53.58714285714285,53.58714285714285,0.87,548.5714285714286,1.4571428571428573,7.6485714285714295,9.14857142857143
427,2013-10-10,clear,2,0.0,0.0,60.485,60.485,0.575,690.0,0.0,9.45,9.45
428,2013-10-12,clear,2,0.0,0.0,61.67,61.67,2.505,780.0,2.3,9.45,11.675
429,2013-10-12,partly cloudy,1,0.0,0.0,62.17,62.17,3.83,0.0,0.0,3.25,3.25
430,2013-10-13,clear,4,0.0,0.0,54.4875,54.4875,2.4575,555.0,3.19,10.55,11.05
431,2013-10-14,partly cloudy,6,0.0,0.0,49.574999999999996,49.574999999999996,1.5616666666666668,860.0,0.47000000000000003,15.316666666666668,20.316666666666666
432,2013-10-15,cloudy,2,0.0,0.0,59.265,59.265,4.225,330.0,0.35,5.65,6.65
433,2013-10-15,partly cloudy,1,0.0,0.0,53.54,53.54,2.08,0.0,0.1,3.25,3.25
434,2013-10-16,clear,1,0.0,0.0,50.88,50.88,3.89,480.0,0.0,7.05,10.05
435,2013-10-16,cloudy,3,0.0,0.0,50.03,49.553333333333335,4.843333333333334,700.0,1.0,8.783333333333333,9.450000000000001
436,2013-10-17,rain,3,0.029266666666666663,0.9233333333333333,48.93333333333334,48.64333333333334,2.4133333333333336,900.0,3.6,12.25,13.25
437,2013-10-18,clear,3,0.0,0.0,42.14333333333334,42.14333333333334,1.5733333333333333,860.0,1.0,10.383333333333333,11.799999999999999
438,2013-10-18,cloudy,3,0.0,0.0,46.53333333333333,43.46666666666666,6.633333333333333,880.0,0.5666666666666667,14.316666666666665,18.6
439,2013-10-18,partly cloudy,2,0.0,0.0,44.870000000000005,42.375,4.75,840.0,4.2,11.95,13.2
440,2013-10-19,cloudy,7,0.0,0.0,44.574285714285715,44.574285714285715,1.3614285714285717,488.57142857142856,0.7285714285714285,6.935714285714288,7.935714285714288
441,2013-10-19,partly cloudy,2,0.0,0.0,43.989999999999995,43.045,2.855,630.0,2.3,9.95,9.95
442,2013-10-20,clear,2,0.0,0.0,43.84,43.84,1.655,240.0,0.25,4.745,6.245
443,2013-10-20,partly cloudy,2,0.0,0.0,52.275,52.275,2.04,1620.0,0.0,19.75,21.25
444,2013-10-21,cloudy,1,0.0,0.0,46.69,44.54,4.68,240.0,0.08,5.25,6.75
445,2013-10-21,partly cloudy,1,0.0,0.0,46.53,44.07,5.12,360.0,0.0,5.85,5.85
446,2013-10-21,rain,1,0.0047,0.44,51.32,51.32,3.02,2400.0,18.0,37.04,39.04
447,2013-10-22,clear,1,0.0,0.0,31.54,31.54,1.24,540.0,1.7,7.45,7.45
448,2013-10-22,partly cloudy,4,0.0,0.0,37.394999999999996,37.394999999999996,1.9375,555.0,0.25,7.2,8.200000000000001
449,2013-10-23,clear,8,0.0,0.0,36.23875,34.7325,4.29125,960.0,4.73125,15.425,17.747500000000002
450,2013-10-23,partly cloudy,1,0.0,0.0,42.66,36.08,12.33,1320.0,0.38,13.65,13.65
451,2013-10-24,cloudy,3,0.0,0.0,37.51,37.51,2.596666666666667,1000.0,4.033333333333333,14.049999999999999,14.716666666666667
